1.0,346944.38,0.6388181818181818
1.0,317048.12,0.8357818181818182
1.0,296885.62,0.8962545454545454
1.0,272520.5,0.9249272727272727
1.0,248011.81,0.9373090909090909
1.0,223644.12,0.9487818181818182
1.0,200080.47,0.9507272727272728
1.0,178749.94,0.9545636363636364
1.0,158438.06,0.9535636363636364
1.0,139655.31,0.9568181818181818
1.0,122541.375,0.958
1.0,107381.25,0.9555090909090909
[0.85397327],93621.53,0.9634727272727273
[0.818509],81174.625,0.9595818181818182
[0.7723734],70089.44,0.9626181818181818
[0.726052],60300.25,0.9621454545454545
[0.6770869],52200.22,0.9642181818181819
[0.6323254],45077.156,0.9624363636363636
[0.6038963],39141.156,0.9516727272727272
[0.54873115],34262.656,0.9610363636363637
[0.51657605],30230.156,0.9580909090909091
[0.47800204],26787.844,0.9606
[0.44416067],23867.406,0.9620545454545455
[0.42609793],21456.062,0.9569454545454545
[0.4009965],19564.203,0.9584
[0.3742116],18081.562,0.9629090909090909
[0.3582795],16637.156,0.9615272727272727
[0.34002072],15545.672,0.9635090909090909
[0.33041888],14601.219,0.9618181818181818
[0.3209116],13700.641,0.9602181818181819
[0.31084505],13072.328,0.9608181818181818
[0.31185272],12391.219,0.9549636363636363
[0.29344726],11909.1875,0.9610545454545455
[0.28750485],11524.125,0.9611636363636363
[0.28831142],11168.5625,0.9578727272727273
[0.27937913],10779.906,0.9594909090909091
[0.26883984],10358.094,0.9616363636363636
[0.26628187],10213.453,0.9618
[0.27756348],10054.75,0.9543454545454545
[0.261146],9789.703,0.961
[0.25579327],9531.984,0.9616727272727272
[0.27425817],9280.422,0.9492363636363637
[0.2535641],9232.922,0.9603090909090909
[0.24731134],9191.266,0.9632727272727273
[0.24445036],9003.094,0.9631818181818181
[0.24162461],8763.406,0.9626181818181818
[0.24161306],8610.406,0.9612909090909091
[0.24060123],8581.922,0.9615818181818182
[0.23396794],8374.453,0.9632909090909091
[0.22970638],8242.031,0.9643818181818182
[0.22851631],8191.172,0.9645636363636364
[0.23530282],8143.7188,0.9605272727272727
[0.22422002],7985.3125,0.9650181818181818
[0.22915864],7958.4688,0.9621636363636363
[0.2359587],7808.25,0.9570727272727273
[0.2244941],7702.0156,0.9623454545454545
[0.21845187],7593.453,0.9645818181818182
